b22659b9.e12c.4725.a7db.a833de_D1_D2.Unshared.Log.Ratio	X3fbf076a.824b.4eac.b6dc.bf5e59_D2.Unshared.Log.Ratio	X2b73e01c.347a.4dae.a71d.752aeb_D2.Unshared.Log.Ratio	X340a3769.3031.41ae.bb08.a2f696_D2.Unshared.Log.Ratio	X994f9b8e.46cb.413f.8ec8.2c2fed_D2.Unshared.Log.Ratio	X3e746bea.ed68.40e6.b348.6ddf08_D2.Unshared.Log.Ratio	X0745488e.0bfb.4d1f.8228.dedf76_D1_D2.Unshared.Log.Ratio	X8ed739dd.ae0f.4881.971a.db3cf4_D1_D2.Unshared.Log.Ratio	X21efd60f.6a31.4b98.9477.16a905_D2.Unshared.Log.Ratio	X092af714.b97a.457c.b0e9.8c20e8_D2.Unshared.Log.Ratio	b9c1f22e.61f7.45ed.b3b4.5094c7_D2.Unshared.Log.Ratio	X685ec3c2.e67a.40d3.9eb3.aa01c9_D1_D2.Unshared.Log.Ratio	X31c15e30.21d4.4843.bd4a.9cd0d8_D2.Unshared.Log.Ratio	X1abbcb28.f221.4cd4.8c01.37b9bb_D1_D2.Unshared.Log.Ratio	X61f76fe6.a1c6.41b8.bdc2.2f9209_D2.Unshared.Log.Ratio	X1db5574d.aca7.403c.8100.6e705f_D2.Unshared.Log.Ratio	X6e209757.a7f4.45af.b5f3.2ebc02_D2.Unshared.Log.Ratio	X1556af7e.c2ae.4fce.9aae.87c459_D1_D2.Unshared.Log.Ratio	X7edfd606.4bee.4529.9fec.1ca7f0_D2.Unshared.Log.Ratio
SLC4A1	2.4116046801214	0.968699467478888	1.30348927532153	0.0379015597405961	0.47211160130858	0.975019789574414	0.64065237292666	1.46967766103627	2.07548141800262	-1.27329436128736	0.810874690769669	1.65444159057128	0.453281202604013	2.04808400667042	-0.527666577166768	1.47454325408279	0.581759282099102	-1.19719733824135	0.283047602331946
SLC4A1AP	-0.115202404324974	0.13833814777125	0.0373531600220639	0.0706700235238323	0.0924051272639344	0.620446038286698	0.144099151317534	0.26855340472446	0.193164009928565	0.101648116517705	-0.156360134315977	-0.276522378629034	0.366480483135248	-0.353096041747423	-0.0387169140474714	0.029809088248607	-0.230100201136603	0.0450088942371808	0.921992342495899
SLC4A2	-0.526903907396426	0.970578120092522	-0.699775012707703	0.0906559573600649	0.414374155985326	0.356538402380654	-0.103595559191934	-0.0609132332620747	-0.426845701652379	0.0374289405049248	-0.105738556406815	-0.477543309655771	0.313207811765078	0.486988533795384	0.515418805414355	-0.107841267746424	-0.223300902653052	0.829633008176691	-0.497691691191169
SLC4A7	0.567894216902876	0.0382375874085348	-0.661256766630515	-1.25653382024411	-0.523885703407829	-0.647730677609404	-0.507012290992738	-0.246664749717386	-0.782646788012519	-0.113603864967818	-0.420540950210761	0.617336676308357	-0.265966588628741	-0.805485534347092	0.928771229143395	-2.35516488623921	-0.414763425219058	-0.301892062247458	-1.30813571500346
SLC5A6	-0.513628705540173	-0.443693199996818	-0.296198924681227	-0.755957329502013	0.676111768485826	-0.543818740686312	-0.218063359579605	-0.88598005632522	0.0414249010475554	-0.394168635171042	-0.0956016070606677	-0.240874183643079	-0.626924901282658	-0.383490616541497	-0.358743515953394	-0.43453665216651	-0.11743713882993	-0.461882269314656	-0.524481223619128
SLC7A1	-5.11269512088791	-1.35344851330692	-2.36874122820865	-1.63312665928245	-0.78553985242627	-0.731933278372256	-1.29512466087396	-0.709400441242716	-0.405405230184275	-1.06062650377689	-1.67554563744929	-2.17148619772991	-1.48683867673839	-0.663791397040317	-1.08811853083624	-2.02666465086767	-13.1768813109155	-2.04062755100724	-0.288368981286809
SLC8A1	1.13640976199494	0.193292211711584	-0.480325725037295	-0.471384409111037	1.21026306143332	1.38930548446282	-0.229692621042975	0.554127819102173	0.799206924009291	-0.105303399418713	0.89155223424987	-1.31856795194569	0.612420421001035	0.361343141820934	2.30294865181781	-0.238193115505724	1.02365558242823	-0.00833561182019122	2.34504528295238
SLC9A1	2.1276401474989	-0.387893305283522	0.677416297815239	-1.39541689153713	-0.743357888663846	0.719948557888566	-0.585528549328986	-0.575270051657856	0.181168934038597	0.164938249674272	-0.242078575339049	0.845806265920988	-1.31285762765281	0.263549375920345	-1.25546453538111	-0.124044544390973	-0.933747464989908	-0.280770661714122	-2.00404835934508
SLC9A3R1	-1.62948242735374	-0.942079944325302	-1.28421151185202	-0.400742861107789	-0.871472100247119	-0.752684411748206	-1.02348313024668	-1.24306567663557	-0.899953646838268	-0.768534321469533	-1.16208542964574	-1.0973807554086	-0.60702131005585	-1.20572724439684	-0.965566442970789	-0.344593018425096	-0.959147590047635	-0.495693516321813	-1.34801959519361
SLC9A3R2	-0.532047748762227	0.221917305430441	-0.114484681935737	0.12249962212765	-0.283313888362798	0.547810077100623	-0.445737182859872	-0.0919945578503652	-0.252127686617121	0.221589241710644	-0.585990197396959	-0.310684021378832	0.225724080916962	-0.190758211088184	-0.388114138118932	-1.07941908365072	-0.362988659389748	0.295459393833758	-0.279869849027253
SLC9A6	0.433947702973368	-0.40805282960821	-0.604429713735321	-0.0180268252799035	-0.301280871306365	-2.13648575004495	-0.107747950619186	-0.362063850519358	0.468724805589304	0.193515823417538	0.184134296470312	-0.732990059517728	-0.296950476701326	-1.46907389013112	0.0463060463291758	-0.282391384788395	-0.125389875199287	0.00196414154564076	-0.105666226310833
SLFN11	0.630624606209997	1.85693809108917	-0.525915511941763	-1.58463551550856	0.00787640369885733	0.329600933411264	-0.711010545866918	-0.748374119143692	-0.188823635041269	-0.823019010958734	0.361167941084175	-0.0291983990610757	-0.0452807102738772	0.253277678998531	-1.0160781139159	-0.206264349903648	0.762814701905949	0.113675887558814	-0.754976083554573
SLFN5	-1.11318742437836	-0.754666409912526	-0.560234796478763	-0.527432666947172	-0.525156666603909	-1.86745072547718	-1.23408092250446	-0.38028176934241	0.0681342908745568	-0.997424259527804	-0.157849349211498	-0.917471209481527	-0.665156203397921	-1.20901803544463	-0.804626001806598	-0.487891773326405	-1.01333667496678	-0.863477270083898	-0.559525753568433
SLIRP	-0.750193229456265	-0.312684470408215	-0.477547343473905	-0.434318900088829	-0.696623932423486	-0.901751914416238	-0.143575495318487	-1.25324367990895	-0.258115519847346	-0.364490396322053	-0.820348390143104	-0.306250815248259	-0.415419109753976	-0.449487558681725	-1.10669007351634	-0.894618367163117	-0.534295740517599	-0.87653492914228	-1.29237635629904
SLIT2	-0.0850569712987375	1.68213369943163	1.11883874082777	0.31269728391891	-0.14465935475718	0.0116701765686682	-0.769173193543288	0.419431885673924	0.0145856558244806	1.37429645346918	0.640330824564066	0.477933597247618	0.152859623787297	-0.568016779086679	-0.423731694245216	-0.129719755603997	0.355737427831389	1.11481498162618	-1.46009000441293
SLIT3	0.839095958887511	0.707228959921809	0.850301823854202	0.466063903566046	0.128379069972265	0.832183101997646	0.271989921033234	0.68484674752812	0.537098817846965	0.376445304078876	0.959382197085576	0.895576013873571	0.33966098864903	0.197936970891443	0.238188806646878	0.851662039752279	0.611160177991905	0.481790507034567	0.748759681888774
SLITRK4	0.214331929511995	-1.36135711155509	0.154521126333083	-0.224586312946124	-0.447114601986835	-1.42554940428911	0.797244115856926	-0.359756786864651	1.31087013198133	0.97777720898817	-0.00933209410035247	0.272478404304392	-0.202530113879524	0.0652284822003193	0.0718063718199917	-0.0137481819701726	0.129755577469016	-0.397510704080526	0.867023883441706
SLK	-0.121421370778119	0.351474831655028	0.633560388905362	0.46102999139338	0.278601071720779	0.663220092984141	-0.161255351103842	0.391708035877893	-0.130541433737643	0.217494016592112	-0.13956319169224	0.230035143974466	0.939653727900714	-0.17752569979441	0.459961492757286	0.174492665563275	0.133849560242331	0.625097304286949	0.0446081277669989
SLMAP	0.631719437838505	-0.49690063518113	1.2969854345427	0.52777841329516	1.47372501659085	-0.325905630983105	0.621682176431101	0.106241270913635	-0.0891840196481093	-0.567731223760012	0.653641268728134	-0.202159127745959	0.413652013800775	0.351675148238366	0.943141078730656	-0.108698053563402	1.00119302119259	-0.0308348205030842	1.66548430212955
SLPI	-1.69994445242336	0.0135015526607365	-0.369744289020264	-1.3393200157565	-1.46636434507737	0.786088570937317	-1.24043896995721	-0.0761768841568537	-1.66550077319569	6.38856258538403	-2.19438128398972	-1.20859854325174	1.08472112557192	-0.783523381271834	-1.05142469247002	-1.25076893263807	0.320260594054359	0.591988576300612	0.449502898806144
SLTM	-0.403552213883593	-0.150340361308914	0.119539514127706	0.43751871115162	-0.15085780825149	0.0664337708795015	-0.271044547233267	0.0709669414367628	-0.484549427062308	0.189333524771145	-0.206055580731023	-0.153957371676792	0.250890434162027	-0.0402128560506175	0.0146347865018516	-0.129761862917293	-0.195684201517685	-0.164581976841733	0.0505156110603392
SLU7	-0.692551163413571	1.19411398862863	-0.852567858115891	0.171075322572923	0.830827829781175	-0.227852496648894	-0.259218247697824	0.377989110191367	-1.31033406707877	0.0964056516209674	-0.346088451342787	-0.964601188629162	0.842930321999966	-0.0127364478742031	0.06521997121137	0.0494569102254214	0.0210917688389524	1.0138324164384	0.603385175659415
SLX4IP	-0.225940008671942	0.274294539711895	-0.532599729909165	0.528644051264651	-0.0885955431220887	1.52272459706992	-0.06379419899116	2.00268831674339	-0.794752107018685	0.54029194909639	-0.157294869562863	-0.179628956724129	2.34753005769763	0.707717546495385	0.342506976317467	-0.0113404497781066	0.319455193416263	0.602539804721287	0.574909104837247
SMAD1	0.393857132121593	-0.253860753664707	-0.083137367317395	-0.537288726298334	0.0226748176865345	-0.495686313364167	0.604703798788853	-0.284965439630318	0.438993514012743	-0.257043859457687	-0.700408294098336	0.386535774638144	-0.569607496436327	1.40074041297469	-0.116898312596258	0.112379502304945	0.0364300580749564	-0.210797732736478	0.679117698942874
SMAD2	-0.890305180626802	0.474856153750852	-0.72172415685575	-0.731196885088258	-0.545844637794233	-0.323004292326809	-0.209575993935038	-0.284392602855981	-0.737087273305939	-0.0777280863774556	0.144974343216168	-0.821013686732905	-0.285284443746058	-1.01122600853741	-0.96794302465959	-0.501481607049226	-0.0311558187411872	-0.0930547824798879	-0.261201753152865
SMAD4	0.402730679249558	-0.36847608721684	-0.125725399959146	-0.105253355672157	-0.163175495093461	0.185195870637815	0.34690473770642	-0.10665858797255	-0.169781790666626	0.321309693928401	0.0105765031632012	-0.103416960744776	-0.167769734575067	0.599432871359182	0.105469499726905	0.312096435372255	0.363195007817547	-0.0788736752238458	0.145515614882968
SMAP1	-0.358222024216625	-0.0100789400281475	-0.474213992681389	-0.0635543472610683	-0.633147174985608	-1.55417038221911	-0.450346300429299	-0.693876417172043	-0.0382888217160864	-0.492481748568042	-0.457913656420593	-0.211051225142867	-0.213346491292567	-1.12272836312711	-0.688230031386206	0.327251506771909	-0.416804519246026	-0.218985740225082	-0.244057363514689
SMAP2	0.778208614769222	0.221922790253264	-0.100002583837142	0.90467200625541	-0.040112320316409	-0.657017171202073	-1.4119332741655	0.526392276717418	-0.537109796931136	-0.957224139798758	0.598543834481545	0.623236973257927	-0.811872404847613	1.27346123562261	0.536705055802827	0.429984689738991	0.419473431330526	0.0772470134165798	-0.197337639471745
SMARCA1	-0.261238598962103	-0.126053380824455	-0.0133855214631502	-0.163511035313435	0.895047674481505	0.249812059748432	-0.483166883646503	-0.193678866536358	-0.0366348696317948	-0.0436957697258681	-0.281623220019574	-0.0593111253271853	-0.260188453868577	0.198639247831968	0.267328263330565	0.246841649637862	-0.0286546795962134	0.18676840162016	-1.38181964898778
SMARCA2	0.393627297549379	0.204958955583876	1.05891117860501	0.315147081737693	0.353003502452945	-0.373499886394197	0.459578034410589	0.289751538287339	-0.0165602117764078	0.314552398338409	0.0849401610809508	0.581097782879846	0.449932063004135	0.607758478431558	-0.519311530631503	0.598314122981675	0.00198847900477591	0.0616642596070213	0.138432420210429
SMARCA4	0.0345066477588263	-0.30884278611066	-0.858771372739529	-0.400213400967598	-0.412748055610872	-0.415878940320604	-0.471366150426456	-0.495006349217104	0.226968068812303	-0.861867573070362	-0.355563622787044	-0.856571763343077	-0.470023237756299	-0.113346394627912	-0.234900426232548	0.0123322821249041	-0.0374551750601978	-0.340029209546153	-0.516851003149796
SMARCA5	-0.511861821707011	-0.730539018729304	-0.949450377264063	-0.772216812442436	-0.603775092912645	-0.290190702796715	-0.261512889592324	-0.661284076160899	-0.495555101597033	-0.323709658575361	-0.8296730773625	-0.954537752550909	-0.395176222002806	-0.983030174547936	-1.38635566514856	-0.665101001582222	-0.756673384733204	-0.851367435761315	-0.458918763059462
SMARCAD1	0.443262580238561	-0.685648919068821	0.491301734410132	-0.804577757830079	0.463911637896924	-0.476156581217334	-0.647797231982607	-0.17205701561279	-0.883217709232335	-0.52451401083564	-0.758980490873464	0.372808374572349	-1.37805150967703	-2.43347880187893	-0.699086486374119	0.551170299161308	0.771002227021601	-0.388406395390567	-1.66171892513967
SMARCAL1	-0.0830384772025561	0.234708279529311	0.304737634432334	-0.364670440056993	-0.0561097710920836	0.782354105744586	-0.265452019289721	0.347577523388637	-0.0313468465130448	0.46935984777382	-0.532198325082842	0.740114643305661	6.74512547774797	0.264967917259516	-0.222425006788548	-0.163481524698643	0.549010015719727	0.211084747063165	1.97137868238984
SMARCB1	0.229795317159407	0.215045331751489	-3.62338694321761	0.0980337786922939	-0.105693468300733	-0.246748435452477	0.0468816331216898	0.270744259471333	-0.0446517541136519	-0.0891037095139878	-0.0154545439302223	-0.55583028233389	-0.381747067201683	0.459581886335724	0.0321642227503416	0.0237271988889383	0.115653808918088	0.134833411581759	0.278994641812637
SMARCC1	-0.961550390651551	-0.873479781497496	-0.806424464640215	-0.714567778213619	-0.671747741116213	-0.502947221821545	-0.819902696034958	-0.717483018484478	-0.716893922029203	-0.772757890886009	-0.911942779641472	-0.539654788971903	-0.407725808420054	-0.900184705634642	-0.567720064592009	-0.372037753128354	-0.89380291926483	-0.636956064493695	-0.501426283338384
SMARCC2	-0.184613346148722	0.0509787753400429	-0.161242511277467	0.0924675854743226	-0.646624244888577	-0.179809352121312	-0.549659909661696	0.132780197331869	-0.841501108626379	0.0324006694100617	-0.0085710503661479	-0.511601838061477	-0.051379150857656	-0.229616332720313	-0.178669621691582	-0.070068444510683	0.145094855379946	-0.170093739165343	-0.137232802874323
SMARCD1	0.277860076034637	-0.387775600107044	0.137166714667398	-0.0758321720048921	-0.23341242108544	-0.35821617013807	-0.349379963305544	0.270532838734646	0.0639467409893379	-0.962426356203944	0.190417557269235	0.454953504833357	-0.267740634380182	-0.244359547955341	-0.443979196986506	0.540048006136969	-0.0334238267687506	-0.415466566257405	-0.143081830638296
SMARCD2	-0.36367250580967	0.338653828292295	-0.849718459759583	0.167534082828506	0.290820312275768	-0.0417940298680969	0.283663232452108	-0.786107491884315	0.337921455567513	-0.361551409699934	0.105127019342132	-0.862768524192577	0.134584959353665	-0.00328901667639009	-0.118971741379125	0.615095389802009	-0.273256098205534	0.0772118704002468	0.100367887882487
SMARCD3	-0.151856695979166	-0.384367368121693	0.483502629790686	0.519848080761583	0.428090850320842	0.0236766913443009	0.275450407809527	0.60620807985742	-0.0708271856574727	0.356881005599655	0.249394629557014	0.216332411764712	-0.20418466848454	-0.596904668073267	-0.517091673026296	-0.124847663169191	0.0639277012730523	-0.0794651055394041	1.21955239239234
SMARCE1	-1.51155110531318	-0.678565439498206	-0.453027812129881	-1.01630652450248	-0.568224817913964	-1.06473740394583	-0.376729676738162	-2.39366691445656	-0.790457010832352	-0.516262654823715	-1.66310493724025	-0.368647334720982	-1.44851070064665	-0.93751115624872	-1.27355717730584	-1.07044945807521	-1.17280526178392	-1.0465345879572	-0.679187266779236
SMC1A	-0.978057846017294	-0.545401658312514	-0.397128756862479	0.0253806362249658	-0.748032619335236	-0.698739256535953	-0.801507635566707	-0.362796411605768	-0.527768580450049	-0.143675357350715	-0.39706284055281	-0.903975534394451	-0.244233736259978	-0.439091180099367	-0.359815686960666	-0.231150333947945	-0.581719833006224	-0.228996947005172	-0.299506132051597
SMC2	0.076556148772363	-0.866030631268255	-1.1924159227831	-0.687412522231931	-0.698765984968732	-0.111828314528056	-1.0140012257428	-0.348896034679035	-0.138306656104382	-0.956498542180453	-0.384976866569894	-0.963283083059952	-0.47776509517878	-0.322308272220844	-0.954229934752555	-0.837062342525436	0.0713660121717472	-0.788889968742128	-0.242311518521724
SMC3	-0.155973803472838	0.000930053960478158	0.313877377269792	0.0889892058639216	0.073416902464099	-0.207950039375905	-0.0330921659963763	-0.213195585277903	-0.0705319535365502	0.0136587226800656	-0.179295138351574	0.124468912400244	-0.414401440431569	-0.219905896475356	-0.321823251465736	-0.00687721325476125	-0.190477006229379	0.0265395868246429	-0.199454370196505
SMC4	0.328780407735016	-0.750105103893076	-0.508503130276444	-0.585969560384144	0.117822675630487	-0.36660488221148	-0.421632803426257	-0.121895348065485	-0.356111818760175	-0.437767519968339	-0.734878913697402	-0.207065884858292	-0.356884952775186	-0.513339403168043	-0.629782936314913	-0.154966823812634	-0.338239835670862	-0.600662265194936	-0.573893562933923
SMC5	0.466958910097801	-0.226937247605526	0.172865574171072	-0.178060715148147	-0.181796917824595	0.536688335714644	0.154251295705481	0.651243740392005	0.475905650586905	-0.76254431981968	0.131918888959896	0.122397452068179	-0.0421817688585287	0.355592535637	-0.132388112920942	0.461253960814521	-0.0784770335010416	-0.105139632231557	-0.217728451622311
SMC6	-0.564619739417683	-0.286576400755361	-0.458266684303322	-0.475609443322741	-0.0884352524606586	-1.15042344595666	-0.624916223613334	0.0762746413010422	-0.536634411102354	-0.146627434546433	-0.538362100515412	-0.258196541938412	0.237070400773908	-0.615712536832663	-0.333708495182123	-0.206896382345786	0.00691310982549924	-0.45260081233165	-0.54927010597634
SMCHD1	0.235902776919679	-0.647944227699731	-0.0158583635453826	-0.409701157073243	0.211367374293172	-0.0442206558678583	0.0186108759673837	-0.0525114624957282	0.293513805864967	-0.174707154729651	-0.167908329725762	0.0624522562061069	0.0948128036617277	-0.050024476433846	-0.145637928248714	0.246712821613093	0.178851482557832	-0.439245433456041	-0.0825192594565049
SMCR8	0.829724332456854	-0.149659857592366	0.789483948636676	0.379914940052572	0.912505496734063	1.09295507957455	0.429311995447098	0.305189634209103	0.757640850191478	0.903163905718456	0.601229755411723	0.857290812335114	1.43011324002516	1.52953887945076	1.07782095719718	1.24311066971167	0.0424185978339949	1.35919451194204	2.29858641327908
SMG1	0.776159470565358	-0.25613972895541	0.185092288463467	-0.19494096887653	0.0766173099225681	0.362756093674955	-0.258860133270081	0.238549376372981	0.814729309615901	0.450023188252882	-0.14861824213802	0.488449443615859	-0.987968722562607	0.660289390015494	0.31945541963337	0.417015209808272	0.677390345252087	-0.637991443894783	0.189907975886449
SMG5	0.720746275675371	-0.937656766429402	0.463420931693839	-0.225553157053038	0.430707491445267	0.166350497631032	0.709217206052773	-0.297884708903658	0.102805644115694	0.487792754063289	0.232441969107815	0.587854406904909	0.647076641983709	0.326741492297504	0.209094562757012	0.133534746195114	0.590569292162446	-0.821573910793627	-0.506272572142062
SMG6	0.340026353138635	0.167597819657085	0.0627631853179171	0.308296475630226	0.210569655715277	0.278755391535442	1.1679149556854	0.273013475657436	-0.224618837432265	0.217293623082624	-0.236209797293412	0.158947687269263	0.757636311372873	0.97339420722602	0.0437697769328102	0.804789481601759	0.574950815932208	0.114169643762758	-1.0309560379622
SMG7	-2.18826942837083	-0.115101996941976	-0.321589023769863	0.730886640205024	-0.593671116860768	0.294779095002823	-0.322774132077623	0.164849759252987	-0.934730070214027	-0.483153933735926	0.360369515633885	-1.57084722905777	0.499489834918198	1.93668335108157	0.0080689447461968	-1.68192004741406	-2.15205398126873	-0.250840880826068	1.09876508405189
SMG8	0.767909224791106	0.380270420780693	-0.536762469278776	-0.17687146842212	0.120828244815131	0.165325539056066	-0.0795295049981505	-0.0430447163549434	0.132907637288561	-0.22446851248586	-0.309960129374756	-0.632867219389304	-0.601111597391984	-0.173336308951448	-0.357359433175251	0.0496254318881929	0.171659722709851	0.439600605322186	0.25145323927067
SMG9	-1.07345772848367	0.145936388394005	-0.289851295118609	-0.260887495926469	-0.248588280860534	0.642805597223622	-0.995346323883431	0.0828970481675599	-0.369960836876081	-0.174973787863324	-0.204428545431279	-0.135849552825278	0.815931281247123	-0.274701573666452	0.156099173464956	0.210459264565744	-0.967419480944345	0.19442229132144	0.0763247497713909
SMN1	-1.04978477260945	-0.175749407312329	-1.11157723635286	-0.463494648257232	-1.05117753385909	0.0478566405587616	-0.651692992915327	0.481768674635458	-0.0473653578879727	-1.296493326668	-0.272270453295795	-0.918985061173869	-0.211885848063247	0.853541727162964	-0.0446825540987295	-0.580487010643176	0.204024329945036	-0.256900646622262	-0.620787817466142
SMNDC1	-0.74074896034697	-0.351037697127443	-0.338764544285622	-0.110317473505637	-0.711737130816278	-0.244320478589671	-0.832543166142572	0.0368106125451613	-0.54944186549424	-0.018387209670382	-0.602890737201943	-0.366258829975798	-0.3091819050655	-0.794709586338295	-0.187915910043348	-0.289018831652872	-0.130719417635334	-0.240727052588425	-0.336324262320878
SMOC1	0.198158056993221	1.10878132360504	0.107837561011894	0.71660056591044	0.585664604703418	1.63429243857563	-0.0090665551211365	1.53080991462316	0.109003545881481	2.88657847736088	0.537251349449333	0.0204884670904145	0.962803342353537	1.24245427348407	1.29063086696367	0.251869737240188	0.435672896464926	1.30169042687768	0.870627687844695
SMOC2	-0.37697771008262	0.0399154122764916	0.839827952546779	1.14765094967669	0.262769063066136	0.0851329394358252	-1.32996957252759	-0.00182358480475457	-0.589512812416529	0.761823145714218	0.217869954323949	0.471553921553376	0.686750678607484	0.379757270757655	0.760265091108272	0.487749209566623	0.638213234929619	0.47381590848076	-0.785825108176544
SMPD2	0.20858305876857	-1.34070500830826	-0.0163635826049948	-0.371833811041268	0.131594364392202	-0.123346210161324	0.0643125169352748	0.251727410489527	0.224895213915784	-0.254079852110128	-0.00415095395511409	0.219607111707035	-0.157924942998174	0.0415637631789436	-0.184080237537411	0.0937831472146876	0.259740026420842	-1.25872876749921	-0.718798694295613
SMPD4	-0.0126099254333849	-0.55966308523805	0.0409453138568696	-0.823389252495549	-0.692020557980261	-0.081560131397915	-0.329737435920382	-0.835342439377805	-1.09068475115263	-0.463534602416461	-0.504323239421979	-0.785191465899678	-0.816479689461755	-2.15944187156202	-1.856326423625	-0.577594092245896	-0.0747285245345289	-0.811986885616416	-0.974236162554987
SMPDL3B	-0.356090675888919	-0.472657735670429	-1.61626484054192	-0.689807148383622	-0.148769263279739	-2.75364659868584	-0.29845935141786	-0.629106571765067	0.084043992923609	-0.727549378575409	0.0170063656599287	-0.200281814955336	-0.233980534086551	0.204230171231297	-1.19310697226878	-0.820990542579956	-0.821859904242963	-0.799503360678678	0.0630668955158778
SMS	-0.622262441100643	-1.17342784962929	-0.531182144611145	-0.735575347179561	-0.911513664979666	-1.07984301205712	-0.333908359342518	-0.37546833821784	-0.973405582286295	-0.90645397310644	-0.396259588687358	-1.35327923249976	-0.428641357061137	-1.23703689612662	-0.589586984240146	-0.713929589311866	-0.942429553123022	-0.690506750955976	-0.284003392044688
SMTN	0.701377790868176	0.670561275202888	1.60128913064451	2.27118655194722	2.57091370883415	-0.0605187561559551	0.829330740276706	-0.163983455830658	0.512253052833615	0.843052778071774	1.91897415848124	0.691185788572655	-0.529350495428907	0.641951685902971	2.06293411171661	0.621677983082031	2.02192474740772	0.624276099583825	1.98572059127817
SMU1	-0.473948643419463	-0.477461250111748	-0.48199665965302	-0.285868830073481	-0.244772402519897	-0.927729094645458	-0.274869170219762	0.0576259675473562	-0.376971477306384	-0.485896413145894	-0.145383944141666	-0.683654613451578	-0.504512615546181	-0.240156658105061	-0.331433793568767	-0.540288216053211	-0.604500594883088	-0.485682546561571	-0.434937909730276
SMUG1	-0.493467394333306	0.91674343830058	0.399724056064435	0.78156155481693	0.567540441469605	0.179807793656253	0.515437974854131	0.374603609108111	0.0081262541223064	0.153801753745863	1.48592554029384	0.51750367283053	-0.803334066784357	1.25830070993309	1.00703364439416	0.453536325517785	-0.0711982660599778	-0.0834088500220363	0.503699427730431
SMYD2	-0.365360541972044	-0.303968305223463	-0.419738799511191	-0.67335323712336	-0.273897505431166	0.821489746288245	1.35705783203385	-0.54252232273703	-0.35202254482456	-0.582198912337521	-0.393411711712472	0.0597796467665644	-0.587954254858343	-0.743118534594079	-0.355064404945934	-0.240029532456083	-1.04124750173157	-0.247235096408008	-0.814129172848267
SMYD3	0.810954808443474	-0.250341320415154	-0.0962805983625374	-1.05328702293204	-0.0247778254792867	-1.35639261671403	0.143008133497424	0.142946766575469	0.574586945318678	-0.938611241559265	-0.486895708991717	0.162120052087492	-0.921690994885133	0.195943675497207	-1.02845736843504	-0.123658664480955	0.616108196876719	-0.11297548755714	-0.203631680066502
SMYD5	0.11994577760005	0.180270014093634	0.00840064451458753	-0.374689955577979	0.449550986483429	0.0862028824404965	0.229893082087217	0.239597081576716	-0.0234861841638873	0.0252771066138921	0.247667313523092	0.073662962595697	0.625109051092449	-1.23773949157125	-0.346204362599563	-0.6357107269861	0.171890078414413	0.261271309440822	0.104921517967091
SNAP23	-0.30252022670398	0.960552497165329	1.17630209919045	1.17308076737371	0.231429236862688	1.09514320055532	-1.39134426391526	0.552005321718405	-0.0785047249157973	0.307400219716273	0.520237392920525	0.290752276839847	0.107486545696288	0.857228200178938	0.601992163860113	0.642782599589105	0.324870329252433	1.02336004101977	0.084288632887775
SNAP25	-0.0532702097468808	1.13380884358399	0.997122850074696	0.687215744258821	0.457573895835406	1.45880189440198	-0.809883696168662	1.57431499582876	0.716218910285447	1.25326737862277	1.59171311340477	-1.16749412454623	1.23106369074364	0.898376111939807	1.21713598120314	-0.00497628046754048	0.513304328788885	1.43259754917746	0.909288786180537
SNAP29	-1.18584977704019	-0.605159440586413	0.490158473114459	0.476570609120835	-1.75268026494529	0.00402023654255601	-0.142141491597456	-0.791204042915531	-0.193491633195889	0.389452428414896	-0.785550828631975	0.43300081591395	-0.261725900133515	-0.580103600864471	-0.315742328707442	-0.690768668771313	-0.701872164361164	-0.912581388873034	-1.00007457334319
SNAP47	1.21304353368471	0.295452775214744	0.545012094794179	0.387603022267815	-0.308554956258879	-0.727934312584487	0.724335444961595	1.07157364762116	0.704565368822297	0.260367723590587	0.609727435857307	0.340716206530231	0.191874184070448	0.661294293850196	0.52018933717182	0.624941055201138	1.09130601002101	0.375174963497402	0.504158140759763
SNAPC2	-0.272800374068864	-0.170061665182169	0.473911882934429	0.0680005981858472	0.149915799733235	-0.0451573765767976	0.610642260200363	0.0340455506427766	0.009428213687554	0.309900385147028	-0.0434970498866146	0.123074648764213	-0.638387856817747	-0.0600994678077208	-0.109315691530247	0.368703419345217	0.584135963072785	-0.18703945377116	0.0326713608964917
SNAPC4	0.518182400897672	1.18642701256849	-0.0227220006866855	-0.383885087165686	0.0254102985338947	1.8768892644841	0.887080113280799	0.661248473243175	-0.477568207020672	1.08611394028673	-1.38211503397924	-0.190602295636954	2.19121261535866	0.165562340767241	-0.169328774721818	-1.27608986739967	0.427703255227416	1.18329886615911	0.333485534351402
SNAPC5	-1.96856308421597	0.192526957182308	-0.993645102367169	0.0818989444372657	-0.318313260070807	-1.90723929906641	0.861456595757202	-3.78447068789141	-0.214838375154785	-1.17808362775847	-0.58297934025357	-0.973984995088531	-0.327879737483111	-0.993825189760917	-0.758601029198221	-0.814410081791093	-1.04305335436035	0.0207034363116379	1.02670621108024
SNAPIN	0.933994599408319	0.429565094500572	-0.411950615669853	-0.155957780015526	-0.387046298048967	0.370498168641217	-0.0841870798218699	-0.591892341953594	-0.0978316294467383	-1.11059128143303	-0.197644688962776	0.175964958454777	-0.738726158055286	-0.170861434363586	0.181404665058928	1.43732333377044	0.496607055667838	0.111321142594671	0.369798401841594
